"policy_name","row_type","assignment_type","final_new_id","current_id","keeps_current_id","id_change_reason","placeholder_reason","effective_rgb","effective_name","candidate_type","source_origin","preferred_source_subset","modlu_source_id","modlu_source_rgb","modlu_source_name","orijinal_source_id","orijinal_source_rgb","orijinal_source_name","primary_status","rgb_resolution_status","source_id_conflict_status","final_id_status","notes"
"full_renumber","candidate","kept_by_position","93","93","True","","","126,66,174","LEAL","single_source","modlu","modlu_kalan","93","126,66,174","LEAL","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","94","94","True","","","168,69,47","REVAL","single_source","modlu","modlu_kalan","94","168,69,47","REVAL","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","95","95","True","","","0,72,175","HARJUMAA","single_source","modlu","modlu_kalan","95","0,72,175","HARJUMAA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","96","96","True","","","42,75,48","JARVA","single_source","modlu","modlu_kalan","96","42,75,48","JARVA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","97","97","True","","","84,78,176","WESENBURG","single_source","modlu","modlu_kalan","97","84,78,176","WESENBURG","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","98","98","True","","","126,81,49","NARVA","single_source","modlu","modlu_kalan","98","126,81,49","NARVA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","99","99","True","","","168,84,177","PARNU","single_source","modlu","modlu_kalan","99","168,84,177","PARNU","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","100","100","True","","","0,87,50","VILJANDI","single_source","modlu","modlu_kalan","100","0,87,50","VILJANDI","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","101","101","True","","","42,90,178","LEMISELE","single_source","modlu","modlu_kalan","101","42,90,178","LEMISELE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","102","102","True","","","84,93,51","VALMIERA","single_source","modlu","modlu_kalan","102","84,93,51","VALMIERA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","103","103","True","","","126,96,179","KOKENOIS","single_source","modlu","modlu_kalan","103","126,96,179","KOKENOIS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","104","104","True","","","168,99,52","RIGA","single_source","modlu","modlu_kalan","104","168,99,52","RIGA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","105","105","True","","","0,102,180","BAUSKA","single_source","modlu","modlu_kalan","105","0,102,180","BAUSKA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","106","106","True","","","42,105,53","DOBELE","single_source","modlu","modlu_kalan","106","42,105,53","DOBELE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","107","107","True","","","84,108,181","MITAU","single_source","modlu","modlu_kalan","107","84,108,181","MITAU","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","108","108","True","","","126,111,54","UXKULL","single_source","modlu","modlu_kalan","108","126,111,54","UXKULL","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","109","109","True","","","168,114,182","VENDEN","single_source","modlu","modlu_kalan","109","168,114,182","VENDEN","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","110","110","True","","","0,117,55","PILTENE","single_source","modlu","modlu_kalan","110","0,117,55","PILTENE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","111","111","True","","","42,120,183","CEKLIS","single_source","modlu","modlu_kalan","111","42,120,183","CEKLIS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","112","112","True","","","84,123,56","KANDAVA","single_source","modlu","modlu_kalan","112","84,123,56","KANDAVA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","113","113","True","","","126,126,184","BANDAVA","single_source","modlu","modlu_kalan","113","126,126,184","BANDAVA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","114","114","True","","","168,129,57","GROBIN","single_source","modlu","modlu_kalan","114","168,129,57","GROBIN","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","115","115","True","","","0,132,185","PALANGA","single_source","modlu","modlu_kalan","115","0,132,185","PALANGA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","116","116","True","","","42,135,58","DUVZARE","single_source","modlu","modlu_kalan","116","42,135,58","DUVZARE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","117","117","True","","","84,138,186","DUNDAGA","single_source","modlu","modlu_kalan","117","84,138,186","DUNDAGA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","118","118","True","","","126,141,59","MEMEL","single_source","modlu","modlu_kalan","118","126,141,59","MEMEL","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","119","119","True","","","168,144,187","TILSIT","single_source","modlu","modlu_kalan","119","168,144,187","TILSIT","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","120","120","True","","","0,147,60","RAGNIT","single_source","modlu","modlu_kalan","120","0,147,60","RAGNIT","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","121","121","True","","","42,150,188","NEUENBURG","single_source","modlu","modlu_kalan","121","42,150,188","NEUENBURG","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","122","122","True","","","84,153,61","LABIAU","single_source","modlu","modlu_kalan","122","84,153,61","LABIAU","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","123","123","True","","","126,156,189","JURBARKAS","single_source","modlu","modlu_kalan","123","126,156,189","JURBARKAS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","124","124","True","","","168,159,62","RASEINIAI","single_source","modlu","modlu_kalan","124","168,159,62","RASEINIAI","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","125","125","True","","","0,162,190","TAURAGE","single_source","modlu","modlu_kalan","125","0,162,190","TAURAGE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","126","126","True","","","42,165,63","MEDENIKEN","single_source","modlu","modlu_kalan","126","42,165,63","MEDENIKEN","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","127","127","True","","","84,168,191","SIAULIAI","single_source","modlu","modlu_kalan","127","84,168,191","SIAULIAI","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","128","128","True","","","126,171,64","TELSIAI","single_source","modlu","modlu_kalan","128","126,171,64","TELSIAI","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","129","129","True","","","168,174,192","VELIUONA","single_source","modlu","modlu_kalan","129","168,174,192","VELIUONA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","130","130","True","","","0,177,65","KAUNAS","single_source","modlu","modlu_kalan","130","0,177,65","KAUNAS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"full_renumber","candidate","kept_by_position","131","131","True","","","42,180,193","KEDAINIAI","single_source","modlu","modlu_kalan","131","42,180,193","KEDAINIAI","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
