"policy_name","row_type","assignment_type","final_new_id","current_id","keeps_current_id","id_change_reason","placeholder_reason","effective_rgb","effective_name","candidate_type","source_origin","preferred_source_subset","modlu_source_id","modlu_source_rgb","modlu_source_name","orijinal_source_id","orijinal_source_rgb","orijinal_source_name","primary_status","rgb_resolution_status","source_id_conflict_status","final_id_status","notes"
"preserve_old_ids","candidate","keep_current_id","47","47","True","","","84,141,151","NENAGH","single_source","modlu","modlu_kalan","47","84,141,151","NENAGH","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","48","48","True","","","126,144,24","ROSCREA","single_source","modlu","modlu_kalan","48","126,144,24","ROSCREA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","49","49","True","","","168,147,152","WATERFORD","single_source","modlu","modlu_kalan","49","168,147,152","WATERFORD","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","50","50","True","","","0,150,25","EMLY","single_source","modlu","modlu_kalan","50","0,150,25","EMLY","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","51","51","True","","","42,153,153","CLONMEL","single_source","modlu","modlu_kalan","51","42,153,153","CLONMEL","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","52","52","True","","","84,156,26","TRALEE","single_source","modlu","modlu_kalan","52","84,156,26","TRALEE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","53","53","True","","","126,159,154","CORK","single_source","modlu","modlu_kalan","53","126,159,154","CORK","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","54","54","True","","","168,162,27","KINSALE","single_source","modlu","modlu_kalan","54","168,162,27","KINSALE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","55","55","True","","","0,165,155","LINDHOLM","single_source","modlu","modlu_kalan","55","0,165,155","LINDHOLM","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","56","56","True","","","42,168,28","VIBORG","single_source","modlu","modlu_kalan","56","42,168,28","VIBORG","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","57","57","True","","","84,171,156","AARHUS","single_source","modlu","modlu_kalan","57","84,171,156","AARHUS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","58","58","True","","","126,174,29","JELLING","single_source","modlu","modlu_kalan","58","126,174,29","JELLING","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","59","59","True","","","168,177,157","VORBASSE","single_source","modlu","modlu_kalan","59","168,177,157","VORBASSE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","60","60","True","","","0,180,30","RIBE","single_source","modlu","modlu_kalan","60","0,180,30","RIBE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","61","61","True","","","42,183,158","AABENRAA","single_source","modlu","modlu_kalan","61","42,183,158","AABENRAA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","62","62","True","","","84,186,31","HEDEBY","single_source","modlu","modlu_kalan","62","84,186,31","HEDEBY","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","63","63","True","","","126,189,159","ROSKILDE","single_source","modlu","modlu_kalan","63","126,189,159","ROSKILDE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","64","64","True","","","168,192,32","NAESTVED","single_source","modlu","modlu_kalan","64","168,192,32","NAESTVED","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","65","65","True","","","0,195,160","ODENSE","single_source","modlu","modlu_kalan","65","0,195,160","ODENSE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","66","66","True","","","42,198,33","SVENDBORG","single_source","modlu","modlu_kalan","66","42,198,33","SVENDBORG","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","67","67","True","","","84,201,161","NYKOBING","single_source","modlu","modlu_kalan","67","84,201,161","NYKOBING","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","68","68","True","","","126,204,34","NAKSKOV","single_source","modlu","modlu_kalan","68","126,204,34","NAKSKOV","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","69","69","True","","","168,207,162","SLAGELSE","single_source","modlu","modlu_kalan","69","168,207,162","SLAGELSE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","70","70","True","","","0,210,35","LUND","single_source","modlu","modlu_kalan","70","0,210,35","LUND","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","71","71","True","","","42,0,163","TRELLEBORG","single_source","modlu","modlu_kalan","71","42,0,163","TRELLEBORG","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","72","72","True","","","84,3,36","TOMMERUP","single_source","modlu","modlu_kalan","72","84,3,36","TOMMERUP","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","73","73","True","","","126,6,164","HELSINGBORG","single_source","modlu","modlu_kalan","73","126,6,164","HELSINGBORG","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","74","74","True","","","168,9,37","HALMSTAD","single_source","modlu","modlu_kalan","74","168,9,37","HALMSTAD","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","75","75","True","","","0,12,165","ONSALA","single_source","modlu","modlu_kalan","75","0,12,165","ONSALA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","76","76","True","","","42,15,38","LAHOLM","single_source","modlu","modlu_kalan","76","42,15,38","LAHOLM","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","77","77","True","","","84,18,166","RONNE","single_source","modlu","modlu_kalan","77","84,18,166","RONNE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","78","78","True","","","126,21,39","BREGNE","single_source","modlu","modlu_kalan","78","126,21,39","BREGNE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","79","79","True","","","168,24,167","RONNEBY","single_source","modlu","modlu_kalan","79","168,24,167","RONNEBY","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","80","80","True","","","0,27,40","AVASKAR","single_source","modlu","modlu_kalan","80","0,27,40","AVASKAR","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","81","81","True","","","42,30,168","AALBORG","single_source","modlu","modlu_kalan","81","42,30,168","AALBORG","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","82","82","True","","","84,33,41","RINGKOBING","single_source","modlu","modlu_kalan","82","84,33,41","RINGKOBING","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","83","83","True","","","126,36,169","VARDE","single_source","modlu","modlu_kalan","83","126,36,169","VARDE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","84","84","True","","","168,39,42","HUSUMBRO","single_source","modlu","modlu_kalan","84","168,39,42","HUSUMBRO","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","85","85","True","","","0,42,170","HAFN","single_source","modlu","modlu_kalan","85","0,42,170","HAFN","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","86","86","True","","","42,45,43","GOINGE","single_source","modlu","modlu_kalan","86","42,45,43","GOINGE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","87","87","True","","","84,48,171","LISTER","single_source","modlu","modlu_kalan","87","84,48,171","LISTER","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","88","88","True","","","126,51,44","ARENSBURG","single_source","modlu","modlu_kalan","88","126,51,44","ARENSBURG","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","89","89","True","","","168,54,172","SONEBURG","single_source","modlu","modlu_kalan","89","168,54,172","SONEBURG","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","90","90","True","","","0,57,45","MUHU","single_source","modlu","modlu_kalan","90","0,57,45","MUHU","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","91","91","True","","","42,60,173","DAGO","single_source","modlu","modlu_kalan","91","42,60,173","DAGO","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","92","92","True","","","84,63,46","HAPSAL","single_source","modlu","modlu_kalan","92","84,63,46","HAPSAL","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","93","93","True","","","126,66,174","LEAL","single_source","modlu","modlu_kalan","93","126,66,174","LEAL","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","94","94","True","","","168,69,47","REVAL","single_source","modlu","modlu_kalan","94","168,69,47","REVAL","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","95","95","True","","","0,72,175","HARJUMAA","single_source","modlu","modlu_kalan","95","0,72,175","HARJUMAA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","96","96","True","","","42,75,48","JARVA","single_source","modlu","modlu_kalan","96","42,75,48","JARVA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","97","97","True","","","84,78,176","WESENBURG","single_source","modlu","modlu_kalan","97","84,78,176","WESENBURG","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","98","98","True","","","126,81,49","NARVA","single_source","modlu","modlu_kalan","98","126,81,49","NARVA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","99","99","True","","","168,84,177","PARNU","single_source","modlu","modlu_kalan","99","168,84,177","PARNU","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","100","100","True","","","0,87,50","VILJANDI","single_source","modlu","modlu_kalan","100","0,87,50","VILJANDI","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","101","101","True","","","42,90,178","LEMISELE","single_source","modlu","modlu_kalan","101","42,90,178","LEMISELE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","102","102","True","","","84,93,51","VALMIERA","single_source","modlu","modlu_kalan","102","84,93,51","VALMIERA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","103","103","True","","","126,96,179","KOKENOIS","single_source","modlu","modlu_kalan","103","126,96,179","KOKENOIS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","104","104","True","","","168,99,52","RIGA","single_source","modlu","modlu_kalan","104","168,99,52","RIGA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","105","105","True","","","0,102,180","BAUSKA","single_source","modlu","modlu_kalan","105","0,102,180","BAUSKA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","106","106","True","","","42,105,53","DOBELE","single_source","modlu","modlu_kalan","106","42,105,53","DOBELE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","107","107","True","","","84,108,181","MITAU","single_source","modlu","modlu_kalan","107","84,108,181","MITAU","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","108","108","True","","","126,111,54","UXKULL","single_source","modlu","modlu_kalan","108","126,111,54","UXKULL","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","109","109","True","","","168,114,182","VENDEN","single_source","modlu","modlu_kalan","109","168,114,182","VENDEN","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","110","110","True","","","0,117,55","PILTENE","single_source","modlu","modlu_kalan","110","0,117,55","PILTENE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","111","111","True","","","42,120,183","CEKLIS","single_source","modlu","modlu_kalan","111","42,120,183","CEKLIS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","112","112","True","","","84,123,56","KANDAVA","single_source","modlu","modlu_kalan","112","84,123,56","KANDAVA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","113","113","True","","","126,126,184","BANDAVA","single_source","modlu","modlu_kalan","113","126,126,184","BANDAVA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","114","114","True","","","168,129,57","GROBIN","single_source","modlu","modlu_kalan","114","168,129,57","GROBIN","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","115","115","True","","","0,132,185","PALANGA","single_source","modlu","modlu_kalan","115","0,132,185","PALANGA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","116","116","True","","","42,135,58","DUVZARE","single_source","modlu","modlu_kalan","116","42,135,58","DUVZARE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","117","117","True","","","84,138,186","DUNDAGA","single_source","modlu","modlu_kalan","117","84,138,186","DUNDAGA","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","118","118","True","","","126,141,59","MEMEL","single_source","modlu","modlu_kalan","118","126,141,59","MEMEL","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","119","119","True","","","168,144,187","TILSIT","single_source","modlu","modlu_kalan","119","168,144,187","TILSIT","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","120","120","True","","","0,147,60","RAGNIT","single_source","modlu","modlu_kalan","120","0,147,60","RAGNIT","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","121","121","True","","","42,150,188","NEUENBURG","single_source","modlu","modlu_kalan","121","42,150,188","NEUENBURG","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","122","122","True","","","84,153,61","LABIAU","single_source","modlu","modlu_kalan","122","84,153,61","LABIAU","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","123","123","True","","","126,156,189","JURBARKAS","single_source","modlu","modlu_kalan","123","126,156,189","JURBARKAS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","124","124","True","","","168,159,62","RASEINIAI","single_source","modlu","modlu_kalan","124","168,159,62","RASEINIAI","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","125","125","True","","","0,162,190","TAURAGE","single_source","modlu","modlu_kalan","125","0,162,190","TAURAGE","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","126","126","True","","","42,165,63","MEDENIKEN","single_source","modlu","modlu_kalan","126","42,165,63","MEDENIKEN","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","candidate","keep_current_id","127","127","True","","","84,168,191","SIAULIAI","single_source","modlu","modlu_kalan","127","84,168,191","SIAULIAI","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
